date,data_type,interpolated,source,usd_ngn,usdt_ngn_estimate
2015-09-21,interpolated,True,interpolated,236.43,236.43
2015-09-22,interpolated,True,interpolated,236.6,236.6
2015-09-23,interpolated,True,interpolated,236.77,236.77
2015-09-24,interpolated,True,interpolated,236.93,236.93
2015-09-25,interpolated,True,interpolated,237.1,237.1
2015-09-26,interpolated,True,interpolated,237.27,237.27
2015-09-27,interpolated,True,interpolated,237.43,237.43
2015-09-28,interpolated,True,interpolated,237.6,237.6
2015-09-29,interpolated,True,interpolated,237.77,237.77
2015-09-30,interpolated,True,interpolated,237.94,237.94
2015-10-01,interpolated,True,interpolated,238.1,238.1
2015-10-02,interpolated,True,interpolated,238.27,238.27
2015-10-03,interpolated,True,interpolated,238.44,238.44
2015-10-04,interpolated,True,interpolated,238.61,238.61
2015-10-05,interpolated,True,interpolated,238.77,238.77
2015-10-06,interpolated,True,interpolated,238.94,238.94
2015-10-07,interpolated,True,interpolated,239.11,239.11
2015-10-08,interpolated,True,interpolated,239.27,239.27
2015-10-09,interpolated,True,interpolated,239.44,239.44
2015-10-10,interpolated,True,interpolated,239.61,239.61
2015-10-11,interpolated,True,interpolated,239.78,239.78
2015-10-12,interpolated,True,interpolated,239.94,239.94
2015-10-13,interpolated,True,interpolated,240.11,240.11
2015-10-14,interpolated,True,interpolated,240.28,240.28
2015-10-15,interpolated,True,interpolated,240.45,240.45
2015-10-16,interpolated,True,interpolated,240.61,240.61
2015-10-17,interpolated,True,interpolated,240.78,240.78
2015-10-18,interpolated,True,interpolated,240.95,240.95
2015-10-19,interpolated,True,interpolated,241.11,241.11
2015-10-20,interpolated,True,interpolated,241.28,241.28
2015-10-21,interpolated,True,interpolated,241.45,241.45
2015-10-22,interpolated,True,interpolated,241.62,241.62
2015-10-23,interpolated,True,interpolated,241.78,241.78
2015-10-24,interpolated,True,interpolated,241.95,241.95
2015-10-25,interpolated,True,interpolated,242.12,242.12
2015-10-26,interpolated,True,interpolated,242.29,242.29
2015-10-27,interpolated,True,interpolated,242.45,242.45
2015-10-28,interpolated,True,interpolated,242.62,242.62
2015-10-29,interpolated,True,interpolated,242.79,242.79
2015-10-30,interpolated,True,interpolated,242.95,242.95
2015-10-31,interpolated,True,interpolated,243.12,243.12
2015-11-01,interpolated,True,interpolated,243.29,243.29
2015-11-02,interpolated,True,interpolated,243.46,243.46
2015-11-03,interpolated,True,interpolated,243.62,243.62
2015-11-04,interpolated,True,interpolated,243.79,243.79
2015-11-05,interpolated,True,interpolated,243.96,243.96
2015-11-06,interpolated,True,interpolated,244.13,244.13
2015-11-07,interpolated,True,interpolated,244.29,244.29
2015-11-08,interpolated,True,interpolated,244.46,244.46
2015-11-09,interpolated,True,interpolated,244.63,244.63
2015-11-10,interpolated,True,interpolated,244.79,244.79
2015-11-11,interpolated,True,interpolated,244.96,244.96
2015-11-12,interpolated,True,interpolated,245.13,245.13
2015-11-13,interpolated,True,interpolated,245.3,245.3
2015-11-14,interpolated,True,interpolated,245.46,245.46
2015-11-15,interpolated,True,interpolated,245.63,245.63
2015-11-16,interpolated,True,interpolated,245.8,245.8
2015-11-17,interpolated,True,interpolated,245.97,245.97
2015-11-18,interpolated,True,interpolated,246.13,246.13
2015-11-19,interpolated,True,interpolated,246.3,246.3
2015-11-20,interpolated,True,interpolated,246.47,246.47
2015-11-21,interpolated,True,interpolated,246.63,246.63
2015-11-22,interpolated,True,interpolated,246.8,246.8
2015-11-23,interpolated,True,interpolated,246.97,246.97
2015-11-24,interpolated,True,interpolated,247.14,247.14
2015-11-25,interpolated,True,interpolated,247.3,247.3
2015-11-26,interpolated,True,interpolated,247.47,247.47
2015-11-27,interpolated,True,interpolated,247.64,247.64
2015-11-28,interpolated,True,interpolated,247.8,247.8
2015-11-29,interpolated,True,interpolated,247.97,247.97
2015-11-30,interpolated,True,interpolated,248.14,248.14
2015-12-01,interpolated,True,interpolated,248.31,248.31
2015-12-02,interpolated,True,interpolated,248.47,248.47
2015-12-03,interpolated,True,interpolated,248.64,248.64
2015-12-04,interpolated,True,interpolated,248.81,248.81
2015-12-05,interpolated,True,interpolated,248.98,248.98
2015-12-06,interpolated,True,interpolated,249.14,249.14
2015-12-07,interpolated,True,interpolated,249.31,249.31
2015-12-08,interpolated,True,interpolated,249.48,249.48
2015-12-09,interpolated,True,interpolated,249.64,249.64
2015-12-10,interpolated,True,interpolated,249.81,249.81
2015-12-11,interpolated,True,interpolated,249.98,249.98
2015-12-12,interpolated,True,interpolated,250.15,250.15
2015-12-13,interpolated,True,interpolated,250.31,250.31
2015-12-14,interpolated,True,interpolated,250.48,250.48
2015-12-15,interpolated,True,interpolated,250.65,250.65
2015-12-16,interpolated,True,interpolated,250.82,250.82
2015-12-17,interpolated,True,interpolated,250.98,250.98
2015-12-18,interpolated,True,interpolated,251.15,251.15
2015-12-19,interpolated,True,interpolated,251.32,251.32
2015-12-20,interpolated,True,interpolated,251.48,251.48
2015-12-21,interpolated,True,interpolated,251.65,251.65
2015-12-22,interpolated,True,interpolated,251.82,251.82
2015-12-23,interpolated,True,interpolated,251.99,251.99
2015-12-24,interpolated,True,interpolated,252.15,252.15
2015-12-25,interpolated,True,interpolated,252.32,252.32
2015-12-26,interpolated,True,interpolated,252.49,252.49
2015-12-27,interpolated,True,interpolated,252.66,252.66
2015-12-28,interpolated,True,interpolated,252.82,252.82
2015-12-29,interpolated,True,interpolated,252.99,252.99
2015-12-30,interpolated,True,interpolated,253.16,253.16
2015-12-31,interpolated,True,interpolated,253.32,253.32
2016-01-01,yearly_official,False,World Bank,253.492,253.492
2016-01-02,interpolated,True,interpolated,253.63,253.63
2016-01-03,interpolated,True,interpolated,253.78,253.78
2016-01-04,interpolated,True,interpolated,253.92,253.92
2016-01-05,interpolated,True,interpolated,254.06,254.06
2016-01-06,interpolated,True,interpolated,254.21,254.21
2016-01-07,interpolated,True,interpolated,254.35,254.35
2016-01-08,interpolated,True,interpolated,254.49,254.49
2016-01-09,interpolated,True,interpolated,254.64,254.64
2016-01-10,interpolated,True,interpolated,254.78,254.78
2016-01-11,interpolated,True,interpolated,254.92,254.92
2016-01-12,interpolated,True,interpolated,255.06,255.06
2016-01-13,interpolated,True,interpolated,255.21,255.21
2016-01-14,interpolated,True,interpolated,255.35,255.35
2016-01-15,interpolated,True,interpolated,255.49,255.49
2016-01-16,interpolated,True,interpolated,255.64,255.64
2016-01-17,interpolated,True,interpolated,255.78,255.78
2016-01-18,interpolated,True,interpolated,255.92,255.92
2016-01-19,interpolated,True,interpolated,256.06,256.06
2016-01-20,interpolated,True,interpolated,256.21,256.21
2016-01-21,interpolated,True,interpolated,256.35,256.35
2016-01-22,interpolated,True,interpolated,256.49,256.49
2016-01-23,interpolated,True,interpolated,256.64,256.64
2016-01-24,interpolated,True,interpolated,256.78,256.78
2016-01-25,interpolated,True,interpolated,256.92,256.92
2016-01-26,interpolated,True,interpolated,257.06,257.06
2016-01-27,interpolated,True,interpolated,257.21,257.21
2016-01-28,interpolated,True,interpolated,257.35,257.35
2016-01-29,interpolated,True,interpolated,257.49,257.49
2016-01-30,interpolated,True,interpolated,257.64,257.64
2016-01-31,interpolated,True,interpolated,257.78,257.78
2016-02-01,interpolated,True,interpolated,257.92,257.92
2016-02-02,interpolated,True,interpolated,258.06,258.06
2016-02-03,interpolated,True,interpolated,258.21,258.21
2016-02-04,interpolated,True,interpolated,258.35,258.35
2016-02-05,interpolated,True,interpolated,258.49,258.49
2016-02-06,interpolated,True,interpolated,258.64,258.64
2016-02-07,interpolated,True,interpolated,258.78,258.78
2016-02-08,interpolated,True,interpolated,258.92,258.92
2016-02-09,interpolated,True,interpolated,259.06,259.06
2016-02-10,interpolated,True,interpolated,259.21,259.21
2016-02-11,interpolated,True,interpolated,259.35,259.35
2016-02-12,interpolated,True,interpolated,259.49,259.49
2016-02-13,interpolated,True,interpolated,259.64,259.64
2016-02-14,interpolated,True,interpolated,259.78,259.78
2016-02-15,interpolated,True,interpolated,259.92,259.92
2016-02-16,interpolated,True,interpolated,260.06,260.06
2016-02-17,interpolated,True,interpolated,260.21,260.21
2016-02-18,interpolated,True,interpolated,260.35,260.35
2016-02-19,interpolated,True,interpolated,260.49,260.49
2016-02-20,interpolated,True,interpolated,260.64,260.64
2016-02-21,interpolated,True,interpolated,260.78,260.78
2016-02-22,interpolated,True,interpolated,260.92,260.92
2016-02-23,interpolated,True,interpolated,261.07,261.07
2016-02-24,interpolated,True,interpolated,261.21,261.21
2016-02-25,interpolated,True,interpolated,261.35,261.35
2016-02-26,interpolated,True,interpolated,261.49,261.49
2016-02-27,interpolated,True,interpolated,261.64,261.64
2016-02-28,interpolated,True,interpolated,261.78,261.78
2016-02-29,interpolated,True,interpolated,261.92,261.92
2016-03-01,interpolated,True,interpolated,262.07,262.07
2016-03-02,interpolated,True,interpolated,262.21,262.21
2016-03-03,interpolated,True,interpolated,262.35,262.35
2016-03-04,interpolated,True,interpolated,262.49,262.49
2016-03-05,interpolated,True,interpolated,262.64,262.64
2016-03-06,interpolated,True,interpolated,262.78,262.78
2016-03-07,interpolated,True,interpolated,262.92,262.92
2016-03-08,interpolated,True,interpolated,263.07,263.07
2016-03-09,interpolated,True,interpolated,263.21,263.21
2016-03-10,interpolated,True,interpolated,263.35,263.35
2016-03-11,interpolated,True,interpolated,263.49,263.49
2016-03-12,interpolated,True,interpolated,263.64,263.64
2016-03-13,interpolated,True,interpolated,263.78,263.78
2016-03-14,interpolated,True,interpolated,263.92,263.92
2016-03-15,interpolated,True,interpolated,264.07,264.07
2016-03-16,interpolated,True,interpolated,264.21,264.21
2016-03-17,interpolated,True,interpolated,264.35,264.35
2016-03-18,interpolated,True,interpolated,264.49,264.49
2016-03-19,interpolated,True,interpolated,264.64,264.64
2016-03-20,interpolated,True,interpolated,264.78,264.78
2016-03-21,interpolated,True,interpolated,264.92,264.92
2016-03-22,interpolated,True,interpolated,265.07,265.07
2016-03-23,interpolated,True,interpolated,265.21,265.21
2016-03-24,interpolated,True,interpolated,265.35,265.35
2016-03-25,interpolated,True,interpolated,265.49,265.49
2016-03-26,interpolated,True,interpolated,265.64,265.64
2016-03-27,interpolated,True,interpolated,265.78,265.78
2016-03-28,interpolated,True,interpolated,265.92,265.92
2016-03-29,interpolated,True,interpolated,266.07,266.07
2016-03-30,interpolated,True,interpolated,266.21,266.21
2016-03-31,interpolated,True,interpolated,266.35,266.35
2016-04-01,interpolated,True,interpolated,266.5,266.5
2016-04-02,interpolated,True,interpolated,266.64,266.64
2016-04-03,interpolated,True,interpolated,266.78,266.78
2016-04-04,interpolated,True,interpolated,266.92,266.92
2016-04-05,interpolated,True,interpolated,267.07,267.07
2016-04-06,interpolated,True,interpolated,267.21,267.21
2016-04-07,interpolated,True,interpolated,267.35,267.35
2016-04-08,interpolated,True,interpolated,267.5,267.5
2016-04-09,interpolated,True,interpolated,267.64,267.64
2016-04-10,interpolated,True,interpolated,267.78,267.78
2016-04-11,interpolated,True,interpolated,267.92,267.92
2016-04-12,interpolated,True,interpolated,268.07,268.07
2016-04-13,interpolated,True,interpolated,268.21,268.21
2016-04-14,interpolated,True,interpolated,268.35,268.35
2016-04-15,interpolated,True,interpolated,268.5,268.5
2016-04-16,interpolated,True,interpolated,268.64,268.64
2016-04-17,interpolated,True,interpolated,268.78,268.78
2016-04-18,interpolated,True,interpolated,268.92,268.92
2016-04-19,interpolated,True,interpolated,269.07,269.07
2016-04-20,interpolated,True,interpolated,269.21,269.21
2016-04-21,interpolated,True,interpolated,269.35,269.35
2016-04-22,interpolated,True,interpolated,269.5,269.5
2016-04-23,interpolated,True,interpolated,269.64,269.64
2016-04-24,interpolated,True,interpolated,269.78,269.78
2016-04-25,interpolated,True,interpolated,269.92,269.92
2016-04-26,interpolated,True,interpolated,270.07,270.07
2016-04-27,interpolated,True,interpolated,270.21,270.21
2016-04-28,interpolated,True,interpolated,270.35,270.35
2016-04-29,interpolated,True,interpolated,270.5,270.5
2016-04-30,interpolated,True,interpolated,270.64,270.64
2016-05-01,interpolated,True,interpolated,270.78,270.78
2016-05-02,interpolated,True,interpolated,270.92,270.92
2016-05-03,interpolated,True,interpolated,271.07,271.07
2016-05-04,interpolated,True,interpolated,271.21,271.21
2016-05-05,interpolated,True,interpolated,271.35,271.35
2016-05-06,interpolated,True,interpolated,271.5,271.5
2016-05-07,interpolated,True,interpolated,271.64,271.64
2016-05-08,interpolated,True,interpolated,271.78,271.78
2016-05-09,interpolated,True,interpolated,271.92,271.92
2016-05-10,interpolated,True,interpolated,272.07,272.07
2016-05-11,interpolated,True,interpolated,272.21,272.21
2016-05-12,interpolated,True,interpolated,272.35,272.35
2016-05-13,interpolated,True,interpolated,272.5,272.5
2016-05-14,interpolated,True,interpolated,272.64,272.64
2016-05-15,interpolated,True,interpolated,272.78,272.78
2016-05-16,interpolated,True,interpolated,272.93,272.93
2016-05-17,interpolated,True,interpolated,273.07,273.07
2016-05-18,interpolated,True,interpolated,273.21,273.21
2016-05-19,interpolated,True,interpolated,273.35,273.35
2016-05-20,interpolated,True,interpolated,273.5,273.5
2016-05-21,interpolated,True,interpolated,273.64,273.64
2016-05-22,interpolated,True,interpolated,273.78,273.78
2016-05-23,interpolated,True,interpolated,273.93,273.93
2016-05-24,interpolated,True,interpolated,274.07,274.07
2016-05-25,interpolated,True,interpolated,274.21,274.21
2016-05-26,interpolated,True,interpolated,274.35,274.35
2016-05-27,interpolated,True,interpolated,274.5,274.5
2016-05-28,interpolated,True,interpolated,274.64,274.64
2016-05-29,interpolated,True,interpolated,274.78,274.78
2016-05-30,interpolated,True,interpolated,274.93,274.93
2016-05-31,interpolated,True,interpolated,275.07,275.07
2016-06-01,interpolated,True,interpolated,275.21,275.21
2016-06-02,interpolated,True,interpolated,275.35,275.35
2016-06-03,interpolated,True,interpolated,275.5,275.5
2016-06-04,interpolated,True,interpolated,275.64,275.64
2016-06-05,interpolated,True,interpolated,275.78,275.78
2016-06-06,interpolated,True,interpolated,275.93,275.93
2016-06-07,interpolated,True,interpolated,276.07,276.07
2016-06-08,interpolated,True,interpolated,276.21,276.21
2016-06-09,interpolated,True,interpolated,276.35,276.35
2016-06-10,interpolated,True,interpolated,276.5,276.5
2016-06-11,interpolated,True,interpolated,276.64,276.64
2016-06-12,interpolated,True,interpolated,276.78,276.78
2016-06-13,interpolated,True,interpolated,276.93,276.93
2016-06-14,interpolated,True,interpolated,277.07,277.07
2016-06-15,interpolated,True,interpolated,277.21,277.21
2016-06-16,interpolated,True,interpolated,277.35,277.35
2016-06-17,interpolated,True,interpolated,277.5,277.5
2016-06-18,interpolated,True,interpolated,277.64,277.64
2016-06-19,interpolated,True,interpolated,277.78,277.78
2016-06-20,interpolated,True,interpolated,277.93,277.93
2016-06-21,interpolated,True,interpolated,278.07,278.07
